Dim1,Dim1Type,TimeDimensionValue,Value,SpatialDimType,SpatialDim
FMLE,SEX,2016,134 [106-167],COUNTRY,AUT
FMLE,SEX,2016,1348 [1051-1646],COUNTRY,TCD
FMLE,SEX,2016,14 [11-19],COUNTRY,MUS
FMLE,SEX,2016,1414 [1160-1696],COUNTRY,ARG
FMLE,SEX,2016,1437 [1136-1795],COUNTRY,KOR
FMLE,SEX,2016,144 [122-165],COUNTRY,LSO
FMLE,SEX,2016,144 [135-153],COUNTRY,ARM
FMLE,SEX,2016,1463 [1217-1732],COUNTRY,UKR
FMLE,SEX,2016,1488 [1195-1784],COUNTRY,CMR
FMLE,SEX,2016,1529 [1253-1809],COUNTRY,MLI
FMLE,SEX,2016,154 [116-201],COUNTRY,BGR
FMLE,SEX,2016,156 [140-172],COUNTRY,NIC
FMLE,SEX,2016,1571 [1354-1788],COUNTRY,PRK
FMLE,SEX,2016,1574 [1360-1792],COUNTRY,GHA
FMLE,SEX,2016,16 [12-21],COUNTRY,BLZ
FMLE,SEX,2016,162 [129-194],COUNTRY,GMB
FMLE,SEX,2016,163 [127-205],COUNTRY,CZE
FMLE,SEX,2016,1648 [1351-1842],COUNTRY,JPN
FMLE,SEX,2016,165 [131-204],COUNTRY,BEL
FMLE,SEX,2016,1679 [1396-1965],COUNTRY,CIV
FMLE,SEX,2016,1684 [1496-1873],COUNTRY,SAU
FMLE,SEX,2016,1689 [1434-1941],COUNTRY,NPL
FMLE,SEX,2016,17 [11-24],COUNTRY,SUR
FMLE,SEX,2016,1703 [1228-2294],COUNTRY,VEN
FMLE,SEX,2016,171 [136-211],COUNTRY,HUN
FMLE,SEX,2016,1714 [1385-2087],COUNTRY,COL
FMLE,SEX,2016,172 [108-266],COUNTRY,AZE
FMLE,SEX,2016,175 [146-211],COUNTRY,TKM
FMLE,SEX,2016,177 [149-205],COUNTRY,NAM
FMLE,SEX,2016,178 [141-221],COUNTRY,NLD
FMLE,SEX,2016,18 [12-26],COUNTRY,MNE
FMLE,SEX,2016,18 [13-25],COUNTRY,CYP
FMLE,SEX,2016,189 [165-215],COUNTRY,BWA
FMLE,SEX,2016,1898 [1499-2299],COUNTRY,NER
FMLE,SEX,2016,191 [148-237],COUNTRY,CUB
FMLE,SEX,2016,191 [150-238],COUNTRY,PRT
FMLE,SEX,2016,1915 [1709-2115],COUNTRY,TUR
FMLE,SEX,2016,193 [159-227],COUNTRY,GNB
FMLE,SEX,2016,1937 [1534-2344],COUNTRY,BFA
FMLE,SEX,2016,19608 [16967-22881],REGION,EUR
FMLE,SEX,2016,1990 [1697-2287],COUNTRY,IRQ
FMLE,SEX,2016,2 [1-2],COUNTRY,VCT
FMLE,SEX,2016,20 [13-28],COUNTRY,QAT
FMLE,SEX,2016,200 [137-293],COUNTRY,LBN
FMLE,SEX,2016,215 [173-264],COUNTRY,GRC
FMLE,SEX,2016,2248 [1842-2665],COUNTRY,MOZ
FMLE,SEX,2016,23 [14-34],COUNTRY,FJI
FMLE,SEX,2016,230 [177-297],COUNTRY,BLR
FMLE,SEX,2016,231 [188-282],COUNTRY,KGZ
FMLE,SEX,2016,2391 [1977-2804],COUNTRY,YEM
FMLE,SEX,2016,24 [16-35],COUNTRY,GUY
FMLE,SEX,2016,2438 [2024-2857],COUNTRY,MDG
FMLE,SEX,2016,25 [18-32],COUNTRY,EST
FMLE,SEX,2016,25 [22-28],COUNTRY,NOR
FMLE,SEX,2016,25 [23-28],COUNTRY,SLB
FMLE,SEX,2016,251 [181-340],COUNTRY,PRY
FMLE,SEX,2016,2513 [1457-3919],COUNTRY,EGY
FMLE,SEX,2016,2607 [2034-3179],COUNTRY,AGO
FMLE,SEX,2016,261 [223-298],COUNTRY,ARE
FMLE,SEX,2016,2620 [2202-3037],COUNTRY,MMR
FMLE,SEX,2016,26278 [22874-29590],WORLDBANKINCOMEGROUP,WB_HI
FMLE,SEX,2016,2687 [2109-3320],COUNTRY,PHL
FMLE,SEX,2016,2746 [2445-3046],COUNTRY,DZA
FMLE,SEX,2016,280 [242-317],COUNTRY,PNG
FMLE,SEX,2016,2820 [2219-3430],COUNTRY,UGA
FMLE,SEX,2016,29 [21-40],COUNTRY,MKD
FMLE,SEX,2016,29 [25-33],COUNTRY,CPV
FMLE,SEX,2016,3 [2-4],COUNTRY,SYC
FMLE,SEX,2016,306 [207-433],COUNTRY,SLV
FMLE,SEX,2016,308 [260-355],COUNTRY,LAO
FMLE,SEX,2016,31 [23-41],COUNTRY,SVN
FMLE,SEX,2016,315060 [262530-371719],REGION,GLOBAL
FMLE,SEX,2016,316 [290-341],COUNTRY,TJK
FMLE,SEX,2016,3162 [2685-3645],COUNTRY,SDN
FMLE,SEX,2016,3204 [1884-4958],COUNTRY,ZAF
FMLE,SEX,2016,33 [21-49],COUNTRY,TTO
FMLE,SEX,2016,3365 [3090-3645],COUNTRY,MEX
FMLE,SEX,2016,3399 [2904-3904],COUNTRY,KEN
FMLE,SEX,2016,341 [279-404],COUNTRY,ERI
FMLE,SEX,2016,34927 [30729-39284],REGION,AMR
FMLE,SEX,2016,35528 [29366-42190],REGION,EMR
FMLE,SEX,2016,367 [295-445],COUNTRY,AUS
FMLE,SEX,2016,3776 [3136-4414],COUNTRY,BGD
FMLE,SEX,2016,38 [33-43],COUNTRY,BTN
FMLE,SEX,2016,3841 [3422-4253],COUNTRY,IRN
FMLE,SEX,2016,4 [2-7],COUNTRY,TON
FMLE,SEX,2016,4 [3-6],COUNTRY,BRB
FMLE,SEX,2016,41 [31-54],COUNTRY,SGP
FMLE,SEX,2016,42 [30-55],COUNTRY,LVA
FMLE,SEX,2016,430 [360-500],COUNTRY,MRT
FMLE,SEX,2016,44551 [36914-53473],COUNTRY,IND
FMLE,SEX,2016,447 [358-546],COUNTRY,ESP
FMLE,SEX,2016,4575 [4120-5025],COUNTRY,THA
FMLE,SEX,2016,458 [263-797],COUNTRY,LBY
FMLE,SEX,2016,47 [41-54],COUNTRY,TLS
FMLE,SEX,2016,476 [360-618],COUNTRY,GTM
FMLE,SEX,2016,495 [455-532],COUNTRY,GBR
FMLE,SEX,2016,496 [388-605],COUNTRY,CAF
FMLE,SEX,2016,505 [413-607],COUNTRY,CHL
FMLE,SEX,2016,506 [460-553],COUNTRY,BOL
FMLE,SEX,2016,5090 [4120-6079],COUNTRY,TZA
FMLE,SEX,2016,51897 [41917-61965],WORLDBANKINCOMEGROUP,WB_LI
FMLE,SEX,2016,527 [422-633],COUNTRY,COG
FMLE,SEX,2016,529 [433-650],COUNTRY,ROU
FMLE,SEX,2016,5329 [4604-6052],COUNTRY,VNM
FMLE,SEX,2016,536 [488-584],COUNTRY,HND
FMLE,SEX,2016,543 [426-662],COUNTRY,LBR
FMLE,SEX,2016,55 [40-72],COUNTRY,IRL
FMLE,SEX,2016,55 [42-71],COUNTRY,FIN
FMLE,SEX,2016,552 [364-802],COUNTRY,DOM
FMLE,SEX,2016,5690 [5385-6334],COUNTRY,RUS
FMLE,SEX,2016,57 [49-64],COUNTRY,DJI
FMLE,SEX,2016,572 [465-678],COUNTRY,HTI
FMLE,SEX,2016,58 [44-74],COUNTRY,LTU
FMLE,SEX,2016,596 [535-658],COUNTRY,LKA
FMLE,SEX,2016,63422 [52966-74876],COUNTRY,CHN
FMLE,SEX,2016,64 [48-83],COUNTRY,CHE
FMLE,SEX,2016,65 [50-83],COUNTRY,DNK
FMLE,SEX,2016,661 [553-771],COUNTRY,JOR
FMLE,SEX,2016,66469 [55789-78417],REGION,SEAR
FMLE,SEX,2016,67 [57-78],COUNTRY,COM
FMLE,SEX,2016,671 [531-828],COUNTRY,CAN
FMLE,SEX,2016,7 [4-10],COUNTRY,BRN
FMLE,SEX,2016,7 [5-10],COUNTRY,ISL
FMLE,SEX,2016,7 [5-9],COUNTRY,BHS
FMLE,SEX,2016,7 [6-9],COUNTRY,WSM
FMLE,SEX,2016,7004 [6019-7983],COUNTRY,IDN
FMLE,SEX,2016,703 [569-838],COUNTRY,TGO
FMLE,SEX,2016,71 [54-90],COUNTRY,ISR
FMLE,SEX,2016,713 [605-820],COUNTRY,KHM
FMLE,SEX,2016,73 [55-94],COUNTRY,HRV
FMLE,SEX,2016,7332 [6792-7869],COUNTRY,BRA
FMLE,SEX,2016,74 [59-91],COUNTRY,SWE
FMLE,SEX,2016,74 [61-87],COUNTRY,SWZ
FMLE,SEX,2016,751 [584-944],COUNTRY,ECU
FMLE,SEX,2016,754 [673-826],COUNTRY,ITA
FMLE,SEX,2016,761 [681-842],COUNTRY,TUN
FMLE,SEX,2016,763 [609-941],COUNTRY,UZB
FMLE,SEX,2016,77 [57-102],COUNTRY,KWT
FMLE,SEX,2016,77852 [65013-91709],REGION,WPR
FMLE,SEX,2016,7870 [6188-9546],COUNTRY,ETH
FMLE,SEX,2016,796 [640-951],COUNTRY,SLE
FMLE,SEX,2016,8 [6-11],COUNTRY,MLT
FMLE,SEX,2016,80676 [64666-97238],REGION,AFR
FMLE,SEX,2016,869 [787-957],COUNTRY,POL
FMLE,SEX,2016,87 [64-109],COUNTRY,GNQ
FMLE,SEX,2016,873 [713-1058],COUNTRY,KAZ
FMLE,SEX,2016,877 [714-1061],COUNTRY,DEU
FMLE,SEX,2016,898 [745-1051],COUNTRY,ZMB
FMLE,SEX,2016,9 [7-11],COUNTRY,LUX
FMLE,SEX,2016,90 [83-97],COUNTRY,ALB
FMLE,SEX,2016,910 [713-1124],COUNTRY,FRA
FMLE,SEX,2016,924 [761-1088],COUNTRY,BEN
FMLE,SEX,2016,9418 [7518-11349],COUNTRY,COD
FMLE,SEX,2016,96 [68-130],COUNTRY,SVK
FMLE,SEX,2016,97 [76-122],COUNTRY,MDA
FMLE,SEX,2016,992 [755-1229],COUNTRY,RWA
FMLE,SEX,2017,0 [0-0],COUNTRY,ATG
FMLE,SEX,2017,0 [0-0],COUNTRY,FSM
FMLE,SEX,2017,0 [0-0],COUNTRY,GRD
FMLE,SEX,2017,0 [0-1],COUNTRY,KIR
FMLE,SEX,2017,1018 [780-1263],COUNTRY,RWA
FMLE,SEX,2017,102 [90-115],COUNTRY,OMN
FMLE,SEX,2017,1057 [912-1203],COUNTRY,AFG
FMLE,SEX,2017,1064 [941-1188],COUNTRY,MAR
FMLE,SEX,2017,1067 [906-1233],COUNTRY,SEN
FMLE,SEX,2017,107 [79-139],COUNTRY,CRI
FMLE,SEX,2017,108 [84-135],COUNTRY,AUT
FMLE,SEX,2017,11 [10-13],COUNTRY,VUT
FMLE,SEX,2017,11 [8-15],COUNTRY,BLZ
FMLE,SEX,2017,11 [8-17],COUNTRY,BHR
FMLE,SEX,2017,1117 [878-1397],COUNTRY,UKR
FMLE,SEX,2017,1128 [874-1382],COUNTRY,SOM
FMLE,SEX,2017,114 [87-144],COUNTRY,URY
FMLE,SEX,2017,1146 [920-1378],COUNTRY,BDI
FMLE,SEX,2017,115 [105-125],COUNTRY,BIH
FMLE,SEX,2017,115485 [96210-137116],WORLDBANKINCOMEGROUP,WB_UMI
FMLE,SEX,2017,116 [86-153],COUNTRY,GEO
FMLE,SEX,2017,1178 [1067-1286],COUNTRY,PER
FMLE,SEX,2017,118 [82-164],COUNTRY,JAM
FMLE,SEX,2017,118 [98-138],COUNTRY,GAB
FMLE,SEX,2017,12107 [11111-12874],COUNTRY,USA
FMLE,SEX,2017,121800 [99592-146317],WORLDBANKINCOMEGROUP,WB_LMI
FMLE,SEX,2017,1248 [1005-1491],COUNTRY,SSD
FMLE,SEX,2017,1248 [1022-1476],COUNTRY,ZWE
FMLE,SEX,2017,1250 [1101-1399],COUNTRY,MYS
FMLE,SEX,2017,12502 [10066-14919],COUNTRY,NGA
FMLE,SEX,2017,1289 [1074-1506],COUNTRY,GIN
FMLE,SEX,2017,12981 [10912-15001],COUNTRY,PAK
FMLE,SEX,2017,13 [10-16],COUNTRY,STP
FMLE,SEX,2017,133 [125-141],COUNTRY,ARM
FMLE,SEX,2017,1330 [1029-1683],COUNTRY,KOR
FMLE,SEX,2017,134 [107-164],COUNTRY,NZL
FMLE,SEX,2017,1348 [1107-1591],COUNTRY,MWI
FMLE,SEX,2017,1381 [1111-1680],COUNTRY,ARG
FMLE,SEX,2017,14 [10-19],COUNTRY,EST
FMLE,SEX,2017,1462 [1131-1795],COUNTRY,TCD
FMLE,SEX,2017,151 [142-159],COUNTRY,MNG
FMLE,SEX,2017,1533 [1228-1844],COUNTRY,CMR
FMLE,SEX,2017,1534 [1259-1816],COUNTRY,MLI
FMLE,SEX,2017,154 [122-192],COUNTRY,GRC
FMLE,SEX,2017,1553 [1338-1768],COUNTRY,PRK
FMLE,SEX,2017,1583 [1207-2032],COUNTRY,COL
FMLE,SEX,2017,160 [143-177],COUNTRY,NIC
FMLE,SEX,2017,161 [124-205],COUNTRY,CZE
FMLE,SEX,2017,1612 [1393-1837],COUNTRY,GHA
FMLE,SEX,2017,162 [127-201],COUNTRY,BEL
FMLE,SEX,2017,1645 [1394-1895],COUNTRY,NPL
FMLE,SEX,2017,1663 [1360-1871],COUNTRY,JPN
FMLE,SEX,2017,17 [11-25],COUNTRY,MNE
FMLE,SEX,2017,170 [106-266],COUNTRY,AZE
FMLE,SEX,2017,170 [137-204],COUNTRY,GMB
FMLE,SEX,2017,171 [121-237],COUNTRY,SRB
FMLE,SEX,2017,171 [132-215],COUNTRY,NLD
FMLE,SEX,2017,1740 [1446-2036],COUNTRY,CIV
FMLE,SEX,2017,1793 [1248-2478],COUNTRY,VEN
FMLE,SEX,2017,1813 [1611-2015],COUNTRY,SAU
FMLE,SEX,2017,185 [134-250],COUNTRY,BGR
FMLE,SEX,2017,186 [147-235],COUNTRY,TKM
FMLE,SEX,2017,186 [156-216],COUNTRY,NAM
FMLE,SEX,2017,187 [141-236],COUNTRY,CUB
FMLE,SEX,2017,18825 [16032-22449],REGION,EUR
FMLE,SEX,2017,19 [13-28],COUNTRY,SUR
FMLE,SEX,2017,1935 [1528-2344],COUNTRY,NER
FMLE,SEX,2017,1946 [1738-2147],COUNTRY,TUR
FMLE,SEX,2017,195 [170-221],COUNTRY,BWA
FMLE,SEX,2017,196 [168-226],COUNTRY,LSO
FMLE,SEX,2017,197 [153-249],COUNTRY,PRT
FMLE,SEX,2017,198 [157-248],COUNTRY,HUN
FMLE,SEX,2017,199 [164-234],COUNTRY,GNB
FMLE,SEX,2017,2 [1-2],COUNTRY,VCT
FMLE,SEX,2017,2 [1-3],COUNTRY,MDV
FMLE,SEX,2017,2 [2-3],COUNTRY,SYC
FMLE,SEX,2017,20 [13-28],COUNTRY,QAT
FMLE,SEX,2017,2001 [1708-2297],COUNTRY,IRQ
FMLE,SEX,2017,2005 [1584-2430],COUNTRY,BFA
FMLE,SEX,2017,206 [177-236],COUNTRY,ARE
FMLE,SEX,2017,207 [142-304],COUNTRY,LBN
FMLE,SEX,2017,22 [14-33],COUNTRY,GUY
FMLE,SEX,2017,2226 [1828-2642],COUNTRY,MOZ
FMLE,SEX,2017,232 [170-312],COUNTRY,BLR
FMLE,SEX,2017,239 [163-337],COUNTRY,PRY
FMLE,SEX,2017,2443 [2020-2866],COUNTRY,YEM
FMLE,SEX,2017,25 [23-28],COUNTRY,NOR
FMLE,SEX,2017,2526 [2098-2960],COUNTRY,MDG
FMLE,SEX,2017,259 [208-319],COUNTRY,KGZ
FMLE,SEX,2017,26 [16-40],COUNTRY,FJI
FMLE,SEX,2017,26 [19-34],COUNTRY,MUS
FMLE,SEX,2017,26 [23-28],COUNTRY,SLB
FMLE,SEX,2017,26027 [22448-29571],WORLDBANKINCOMEGROUP,WB_HI
FMLE,SEX,2017,2605 [2006-3344],COUNTRY,PHL
FMLE,SEX,2017,2621 [2202-3039],COUNTRY,MMR
FMLE,SEX,2017,2681 [2074-3287],COUNTRY,AGO
FMLE,SEX,2017,2775 [1562-4399],COUNTRY,EGY
FMLE,SEX,2017,2799 [2491-3106],COUNTRY,DZA
FMLE,SEX,2017,28 [19-39],COUNTRY,MKD
FMLE,SEX,2017,28 [20-38],COUNTRY,SVN
FMLE,SEX,2017,286 [246-324],COUNTRY,PNG
FMLE,SEX,2017,2864 [2254-3483],COUNTRY,UGA
FMLE,SEX,2017,29 [26-33],COUNTRY,CPV
FMLE,SEX,2017,2900 [1726-4397],COUNTRY,ZAF
FMLE,SEX,2017,292 [192-424],COUNTRY,SLV
FMLE,SEX,2017,31 [20-45],COUNTRY,TTO
FMLE,SEX,2017,316231 [260982-376218],REGION,GLOBAL
FMLE,SEX,2017,317 [268-367],COUNTRY,LAO
FMLE,SEX,2017,32 [28-36],COUNTRY,BTN
FMLE,SEX,2017,321 [296-346],COUNTRY,TJK
FMLE,SEX,2017,3244 [2968-3508],COUNTRY,MEX
FMLE,SEX,2017,338 [268-415],COUNTRY,AUS
FMLE,SEX,2017,3397 [2894-3907],COUNTRY,SDN
FMLE,SEX,2017,346 [283-410],COUNTRY,ERI
FMLE,SEX,2017,34706 [30157-39553],REGION,AMR
FMLE,SEX,2017,3546 [3035-4076],COUNTRY,KEN
FMLE,SEX,2017,35686 [29285-42675],REGION,EMR
FMLE,SEX,2017,3654 [3035-4268],COUNTRY,BGD
FMLE,SEX,2017,3879 [3372-4316],COUNTRY,IRN
FMLE,SEX,2017,39 [29-52],COUNTRY,SGP
FMLE,SEX,2017,4 [2-7],COUNTRY,TON
FMLE,SEX,2017,400 [187-854],COUNTRY,LBY
FMLE,SEX,2017,434 [343-536],COUNTRY,ESP
FMLE,SEX,2017,441 [370-512],COUNTRY,MRT
FMLE,SEX,2017,44659 [36183-54790],COUNTRY,IND
FMLE,SEX,2017,45 [34-58],COUNTRY,DNK
FMLE,SEX,2017,46 [33-60],COUNTRY,IRL
FMLE,SEX,2017,46 [33-63],COUNTRY,LVA
FMLE,SEX,2017,46 [40-52],COUNTRY,TLS
FMLE,SEX,2017,4935 [4450-5411],COUNTRY,THA
FMLE,SEX,2017,505 [462-546],COUNTRY,GBR
FMLE,SEX,2017,518 [419-631],COUNTRY,CHL
FMLE,SEX,2017,522 [410-636],COUNTRY,CAF
FMLE,SEX,2017,526 [387-696],COUNTRY,GTM
FMLE,SEX,2017,5270 [4257-6307],COUNTRY,TZA
FMLE,SEX,2017,52919 [42731-63214],WORLDBANKINCOMEGROUP,WB_LI
FMLE,SEX,2017,538 [489-587],COUNTRY,HND
FMLE,SEX,2017,543 [438-670],COUNTRY,ROU
FMLE,SEX,2017,544 [433-656],COUNTRY,COG
FMLE,SEX,2017,5470 [5142-6262],COUNTRY,RUS
FMLE,SEX,2017,5665 [4944-6383],COUNTRY,VNM
FMLE,SEX,2017,567 [445-692],COUNTRY,LBR
FMLE,SEX,2017,578 [468-686],COUNTRY,HTI
FMLE,SEX,2017,58 [50-65],COUNTRY,DJI
FMLE,SEX,2017,59 [44-75],COUNTRY,ISR
FMLE,SEX,2017,6 [4-9],COUNTRY,BRB
FMLE,SEX,2017,604 [506-705],COUNTRY,JOR
FMLE,SEX,2017,61 [45-80],COUNTRY,CHE
FMLE,SEX,2017,61 [46-78],COUNTRY,FIN
FMLE,SEX,2017,626 [489-783],COUNTRY,CAN
FMLE,SEX,2017,63 [48-80],COUNTRY,MDA
FMLE,SEX,2017,63 [50-78],COUNTRY,SWE
FMLE,SEX,2017,63289 [52006-75381],COUNTRY,CHN
FMLE,SEX,2017,66714 [55193-79865],REGION,SEAR
FMLE,SEX,2017,681 [613-750],COUNTRY,LKA
FMLE,SEX,2017,681 [616-747],COUNTRY,BOL
FMLE,SEX,2017,6887 [5910-7854],COUNTRY,IDN
FMLE,SEX,2017,69 [58-80],COUNTRY,COM
FMLE,SEX,2017,7 [4-10],COUNTRY,BRN
FMLE,SEX,2017,7 [5-10],COUNTRY,BHS
FMLE,SEX,2017,7 [5-9],COUNTRY,ISL
FMLE,SEX,2017,7 [5-9],COUNTRY,LUX
FMLE,SEX,2017,700 [569-832],COUNTRY,TGO
FMLE,SEX,2017,7048 [6512-7597],COUNTRY,BRA
FMLE,SEX,2017,712 [571-872],COUNTRY,KAZ
FMLE,SEX,2017,718 [454-1081],COUNTRY,DOM
FMLE,SEX,2017,72 [53-99],COUNTRY,KWT
FMLE,SEX,2017,720 [645-796],COUNTRY,TUN
FMLE,SEX,2017,747 [609-882],COUNTRY,SYR
FMLE,SEX,2017,748 [637-858],COUNTRY,KHM
FMLE,SEX,2017,75 [57-96],COUNTRY,LTU
FMLE,SEX,2017,75 [62-89],COUNTRY,SWZ
FMLE,SEX,2017,75 [69-80],COUNTRY,ALB
FMLE,SEX,2017,756 [585-960],COUNTRY,UZB
FMLE,SEX,2017,76 [55-102],COUNTRY,HRV
FMLE,SEX,2017,763 [676-838],COUNTRY,ITA
FMLE,SEX,2017,765 [580-980],COUNTRY,ECU
FMLE,SEX,2017,77897 [64207-92508],REGION,WPR
FMLE,SEX,2017,8 [6-11],COUNTRY,CYP
FMLE,SEX,2017,8 [6-12],COUNTRY,MLT
FMLE,SEX,2017,8 [8-11],COUNTRY,WSM
FMLE,SEX,2017,82402 [66108-99167],REGION,AFR
FMLE,SEX,2017,827 [665-988],COUNTRY,SLE
FMLE,SEX,2017,8272 [6502-10033],COUNTRY,ETH
FMLE,SEX,2017,848 [714-1000],COUNTRY,POL
FMLE,SEX,2017,875 [701-1075],COUNTRY,DEU
FMLE,SEX,2017,894 [742-1045],COUNTRY,ZMB
FMLE,SEX,2017,9 [6-12],COUNTRY,LCA
FMLE,SEX,2017,91 [67-115],COUNTRY,GNQ
FMLE,SEX,2017,912 [704-1141],COUNTRY,FRA
FMLE,SEX,2017,931 [768-1094],COUNTRY,BEN
FMLE,SEX,2017,9492 [7577-11445],COUNTRY,COD
FMLE,SEX,2017,95 [65-135],COUNTRY,SVK
FMLE,SEX,2017,96 [70-129],COUNTRY,PAN
FMLE,SEX,2018,0 [0-0],COUNTRY,ATG
FMLE,SEX,2018,0 [0-0],COUNTRY,FSM
FMLE,SEX,2018,0 [0-1],COUNTRY,GRD
FMLE,SEX,2018,0 [0-1],COUNTRY,KIR
FMLE,SEX,2018,10 [7-13],COUNTRY,LCA
FMLE,SEX,2018,10 [7-15],COUNTRY,BHR
FMLE,SEX,2018,100 [88-112],COUNTRY,OMN
FMLE,SEX,2018,102 [79-129],COUNTRY,AUT
FMLE,SEX,2018,1029 [785-1276],COUNTRY,RWA
FMLE,SEX,2018,103 [75-139],COUNTRY,GEO
FMLE,SEX,2018,104 [72-144],COUNTRY,PAN
FMLE,SEX,2018,105 [96-113],COUNTRY,BIH
FMLE,SEX,2018,106 [75-145],COUNTRY,CRI
FMLE,SEX,2018,1062 [779-1437],COUNTRY,UKR
FMLE,SEX,2018,1072 [912-1239],COUNTRY,SEN
FMLE,SEX,2018,11 [10-13],COUNTRY,VUT
FMLE,SEX,2018,11 [8-15],COUNTRY,LUX
FMLE,SEX,2018,114559 [93318-138969],WORLDBANKINCOMEGROUP,WB_UMI
FMLE,SEX,2018,1168 [1053-1277],COUNTRY,PER
FMLE,SEX,2018,1176 [912-1440],COUNTRY,SOM
FMLE,SEX,2018,1202 [964-1448],COUNTRY,BDI
FMLE,SEX,2018,121 [100-142],COUNTRY,GAB
FMLE,SEX,2018,122 [92-154],COUNTRY,URY
FMLE,SEX,2018,12239 [11218-13036],COUNTRY,USA
FMLE,SEX,2018,124179 [100523-150327],WORLDBANKINCOMEGROUP,WB_LMI
FMLE,SEX,2018,1249 [1102-1396],COUNTRY,MYS
FMLE,SEX,2018,125 [84-177],COUNTRY,JAM
FMLE,SEX,2018,1261 [1000-1551],COUNTRY,ARG
FMLE,SEX,2018,1273 [1038-1510],COUNTRY,ZWE
FMLE,SEX,2018,1273 [970-1633],COUNTRY,KOR
FMLE,SEX,2018,12826 [10319-15306],COUNTRY,NGA
FMLE,SEX,2018,13 [10-16],COUNTRY,STP
FMLE,SEX,2018,13 [8-19],COUNTRY,MNE
FMLE,SEX,2018,1309 [1054-1563],COUNTRY,SSD
FMLE,SEX,2018,13107 [11005-15139],COUNTRY,PAK
FMLE,SEX,2018,1317 [1100-1538],COUNTRY,GIN
FMLE,SEX,2018,135 [128-143],COUNTRY,ARM
FMLE,SEX,2018,136 [107-167],COUNTRY,NZL
FMLE,SEX,2018,14 [10-18],COUNTRY,BLZ
FMLE,SEX,2018,1401 [1151-1651],COUNTRY,MWI
FMLE,SEX,2018,146 [125-168],COUNTRY,LSO
FMLE,SEX,2018,146 [98-209],COUNTRY,SRB
FMLE,SEX,2018,1497 [1063-2033],COUNTRY,COL
FMLE,SEX,2018,15 [10-22],COUNTRY,CYP
FMLE,SEX,2018,151 [142-159],COUNTRY,MNG
FMLE,SEX,2018,1521 [1245-1717],COUNTRY,JPN
FMLE,SEX,2018,153 [137-170],COUNTRY,NIC
FMLE,SEX,2018,1559 [1344-1775],COUNTRY,PRK
FMLE,SEX,2018,1565 [1250-1889],COUNTRY,CMR
FMLE,SEX,2018,157 [108-221],COUNTRY,BGR
FMLE,SEX,2018,1571 [1292-1860],COUNTRY,MLI
FMLE,SEX,2018,1587 [1217-1960],COUNTRY,TCD
FMLE,SEX,2018,160 [98-252],COUNTRY,AZE
FMLE,SEX,2018,163 [126-206],COUNTRY,BEL
FMLE,SEX,2018,1638 [1415-1868],COUNTRY,GHA
FMLE,SEX,2018,1676 [1418-1931],COUNTRY,NPL
FMLE,SEX,2018,169 [133-212],COUNTRY,GRC
FMLE,SEX,2018,1743 [1558-1920],COUNTRY,TUR
FMLE,SEX,2018,175 [128-233],COUNTRY,CZE
FMLE,SEX,2018,176 [151-201],COUNTRY,ARE
FMLE,SEX,2018,178 [143-213],COUNTRY,GMB
FMLE,SEX,2018,1794 [1490-2100],COUNTRY,CIV
FMLE,SEX,2018,181 [134-245],COUNTRY,TKM
FMLE,SEX,2018,1813 [1233-2568],COUNTRY,VEN
FMLE,SEX,2018,18227 [14769-22531],REGION,EUR
FMLE,SEX,2018,19 [12-27],COUNTRY,QAT
FMLE,SEX,2018,19 [12-28],COUNTRY,SUR
FMLE,SEX,2018,19 [13-27],COUNTRY,SVN
FMLE,SEX,2018,193 [161-225],COUNTRY,NAM
FMLE,SEX,2018,1960 [1549-2376],COUNTRY,NER
FMLE,SEX,2018,197 [142-259],COUNTRY,CUB
FMLE,SEX,2018,1977 [1756-2197],COUNTRY,SAU
FMLE,SEX,2018,2 [1-2],COUNTRY,VCT
FMLE,SEX,2018,2 [1-3],COUNTRY,MDV
FMLE,SEX,2018,2 [1-3],COUNTRY,SYC
FMLE,SEX,2018,203 [168-237],COUNTRY,GNB
FMLE,SEX,2018,204 [178-230],COUNTRY,BWA
FMLE,SEX,2018,206 [158-264],COUNTRY,PRT
FMLE,SEX,2018,207 [160-263],COUNTRY,NLD
FMLE,SEX,2018,207 [161-262],COUNTRY,KGZ
FMLE,SEX,2018,209 [143-307],COUNTRY,LBN
FMLE,SEX,2018,2099 [1653-2551],COUNTRY,BFA
FMLE,SEX,2018,21 [15-30],COUNTRY,EST
FMLE,SEX,2018,215 [163-280],COUNTRY,HUN
FMLE,SEX,2018,216 [152-300],COUNTRY,BLR
FMLE,SEX,2018,22 [14-33],COUNTRY,GUY
FMLE,SEX,2018,2273 [1871-2701],COUNTRY,MOZ
FMLE,SEX,2018,24 [16-34],COUNTRY,MKD
FMLE,SEX,2018,245 [161-354],COUNTRY,PRY
FMLE,SEX,2018,26 [23-31],COUNTRY,NOR
FMLE,SEX,2018,26 [24-29],COUNTRY,SLB
FMLE,SEX,2018,2607 [2166-3056],COUNTRY,MDG
FMLE,SEX,2018,26228 [22455-30122],WORLDBANKINCOMEGROUP,WB_HI
FMLE,SEX,2018,2637 [2214-3060],COUNTRY,MMR
FMLE,SEX,2018,2653 [2193-3113],COUNTRY,YEM
FMLE,SEX,2018,2667 [2012-3433],COUNTRY,PHL
